regulator,regulator_id,gene_id,gene_name,Pputida,source
RoxR,PP_0888,PP_1017,gtsC,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1018,gtsD,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1019,oprB-I,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1023,pgl,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1088,argG,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1110,PP_1110,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1111,PP_1111,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1112,PP_1112,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1113,PP_1113,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1133,PP_1133,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1280,algI,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1281,algL,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1360,groS,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1366,turA,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1654,cysM,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_1765,ubiG,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_2300,clpP,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_2379,PP_2379,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_3332,PP_3332,TRUE,"doi:10.1111/1751-7915.13455, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_3381,PP_3381,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_3586,PP_3586,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_3821,galU,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_3823,PP_3823,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_4250,ccoN-I,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_4251,ccoO-I,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_4253,ccoP-I,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_4615,ddcA,TRUE,"doi:10.1111/1751-7915.13455, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_4756,gabP-V,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_5029,hutG,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_5030,hutI,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_5032,hutH,TRUE,"DEG, doi:10.1128/JB.00868-08"
RoxR,PP_0888,PP_5033,hutU,TRUE,"DEG, doi:10.1128/JB.00868-08"
ColR,PP_0901,PP_0033,PP_0033,TRUE,grouped with other genes in operon
ColR,PP_0901,PP_0034,PP_0034,TRUE,grouped with other genes in operon
ColR,PP_0901,PP_0035,PP_0035,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_0267,PP_0267,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_0737,pagL-I,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_0900,PP_0900,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_0903,PP_0903,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_0904,PP_0904,TRUE,grouped with other genes in operon
ColR,PP_0901,PP_0905,PP_0905,TRUE,grouped with other genes in operon
ColR,PP_0901,PP_2561,PP_2561,TRUE,doi:10.1186/1471-2199-10-46
ColR,PP_0901,PP_3766,gloA,TRUE,doi:10.1186/1471-2199-10-46
GcsR,PP_0997,PP_0986,gcvT-I,TRUE,RegPrecise
GcsR,PP_0997,PP_0987,tdcG-II,TRUE,RegPrecise
GcsR,PP_0997,PP_0988,gcvP-I,TRUE,RegPrecise
GcsR,PP_0997,PP_0989,gcvH-I,TRUE,RegPrecise
GltR-II,PP_1012,PP_1009,gapA,TRUE,doi:10.1111/1751-7915.13263
GltR-II,PP_1012,PP_1010,edd,TRUE,doi:10.1111/1751-7915.13263
GltR-II,PP_1012,PP_1011,glk,TRUE,doi:10.1111/1751-7915.13263
GltR-II,PP_1012,PP_1015,gtsA,TRUE,BioCyc
GltR-II,PP_1012,PP_1016,gtsB,TRUE,BioCyc
GltR-II,PP_1012,PP_1017,gtsC,TRUE,BioCyc
GltR-II,PP_1012,PP_1018,gtsD,TRUE,BioCyc
GltR-II,PP_1012,PP_1019,oprB-I,TRUE,BioCyc
HexR,PP_1021,PP_1009,gapA,TRUE,RegPrecise
HexR,PP_1021,PP_1010,edd,TRUE,RegPrecise
HexR,PP_1021,PP_1011,glk,TRUE,RegPrecise
HexR,PP_1021,PP_1012,gltR-II,TRUE,RegPrecise
HexR,PP_1021,PP_1013,PP_1013,TRUE,RegPrecise
HexR,PP_1021,PP_1021,hexR,TRUE,RegPrecise
HexR,PP_1021,PP_1022,zwfA,TRUE,RegPrecise
HexR,PP_1021,PP_1023,pgl,TRUE,RegPrecise
HexR,PP_1021,PP_1024,eda,TRUE,RegPrecise
Metr-I,PP_1063,PP_1063,metR-I,TRUE,RegPrecise
Metr-I,PP_1063,PP_1469,dsbC,TRUE,RegPrecise
Metr-I,PP_1063,PP_1470,hom,TRUE,RegPrecise
Metr-I,PP_1063,PP_1471,thrC,TRUE,RegPrecise
Metr-I,PP_1063,PP_2375,metH,TRUE,RegPrecise
Metr-I,PP_1063,PP_2696,metR-II,TRUE,RegPrecise
Metr-I,PP_1063,PP_2697,PP_2697,TRUE,RegPrecise
Metr-I,PP_1063,PP_2698,metE,TRUE,RegPrecise
Metr-I,PP_1063,PP_2699,PP_2699,TRUE,RegPrecise
Metr-I,PP_1063,PP_4637,PP_4637,TRUE,RegPrecise
MetR-I,PP_1063,PP_4638,PP_4638,TRUE,RegPrecise
DctD-II,PP_1066,PP_1068,gltL,TRUE,doi:10.1128/AEM.00830-06
DctD-II,PP_1066,PP_1069,gltK,TRUE,doi:10.1128/AEM.00830-06
DctD-II,PP_1066,PP_1070,gltJ,TRUE,doi:10.1128/AEM.00830-06
DctD-II,PP_1066,PP_1071,gltI,TRUE,doi:10.1128/AEM.00830-06
DctD-II,PP_1066,PP_2453,ansB,TRUE,doi:10.1128/AEM.00830-06
GlpR,PP_1074,PP_1073,glpD,TRUE,BioCyc
GlpR,PP_1074,PP_1074,glpR,TRUE,BioCyc
GlpR,PP_1074,PP_1075,glpK,TRUE,BioCyc
GlpR,PP_1074,PP_1076,glpF,TRUE,BioCyc
TurA,PP_1366,PP_0051,PP_0051,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0345,PP_0345,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0387,rpoD,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0411,PP_0411,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0456,rplW,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0536,PP_0536,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0578,PP_0578,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0588,PP_0588,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0661,PP_0661,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0700,PP_0700,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0767,PP_0767,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0868,yehX,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0967,hisC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0987,tdcG-II,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0988,gcvP-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0989,gcvH-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_0999,arcC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1002,arcD-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1159,PP_1159,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1374,PP_1374,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1443,lon-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1532,PP_1532,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1548,PP_1548,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1659,PP_1659,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1864,PP_1864,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_1982,ibpA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2041,PP_2041,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2159,PP_2159,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2185,PP_2185,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2302,lon-II,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2370,PP_2370,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2375,metH,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2378,nfuA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2379,PP_2379,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2465,thrS,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2468,rplT,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2575,PP_2575,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2615,hcpC-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2724,PP_2724,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2731,PP_2731,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2828,PP_2828,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2862,uppP,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2873,PP_2873,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2913,hemB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2947,turE,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2948,PP_2948,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2950,PP_2950,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2969,csoR,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_2972,PP_2972,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3025,PP_3025,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3035,PP_3035,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3046,PP_3046,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3089,PP_3089,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3091,PP_3091,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3102,PP_3102,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3105,PP_3105,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3106,PP_3106,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3107,PP_3107,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3110,PP_3110,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3132,PP_3132,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3155,PP_3155,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3162,benB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3165,benK,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3232,PP_3232,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3248,PP_3248,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3289,PP_3289,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3291,PP_3291,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3328,PP_3328,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3406,PP_3406,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3430,PP_3430,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3443,PP_3443,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3444,PP_3444,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3456,mexB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3471,PP_3471,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3484,PP_3484,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3486,PP_3486,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3507,cobN,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3508,cobW,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3530,allE,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3535,PP_3535,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3536,PP_3536,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3578,pgm,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3589,sdaC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3595,PP_3595,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3636,PP_3636,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3637,PP_3637,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3639,PP_3639,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3677,PP_3677,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3678,PP_3678,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3680,PP_3680,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3690,PP_3690,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3693,turD,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3694,PP_3694,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3699,PP_3699,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3704,PP_3704,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3706,PP_3706,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3707,PP_3707,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3708,PP_3708,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3732,PP_3732,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3760,PP_3760,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3761,PP_3761,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3765,turB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3775,PP_3775,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3776,PP_3776,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3777,PP_3777,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3778,proC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3779,PP_3779,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3780,PP_3780,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3781,PP_3781,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3782,PP_3782,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3783,syrB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3784,PP_3784,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3785,PP_3785,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3786,aspC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3787,PP_3787,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3788,PP_3788,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3789,PP_3789,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3790,PP_3790,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3798,PP_3798,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3800,PP_3800,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3806,PP_3806,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3808,PP_3808,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3810,PP_3810,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3822,PP_3822,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3824,PP_3824,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3829,modB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3835,PP_3835,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3849,PP_3849,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3898,PP_3898,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3922,sohB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3984,PP_3984,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_3994,PP_3994,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4007,infA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4035,pydP,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4047,PP_4047,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4050,glgA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4069,PP_4069,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4071,PP_4071,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4073,PP_4073,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4074,PP_4074,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4080,PP_4080,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4082,hcpC-II,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4094,PP_4094,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4127,nuoJ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4179,htpG,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4270,PP_4270,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4271,PP_4271,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4274,ligA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4276,smc,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4278,xdhA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4279,xdhB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4282,aqpZ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4286,puuE,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4287,pucL,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4288,allA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4369,fliF,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4424,PP_4424,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4435,PP_4435,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4447,PP_4447,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4448,PP_4448,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4467,PP_4467,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4468,PP_4468,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4469,phnN,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4483,hisP,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4487,acsA-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4493,ydiJ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4513,PP_4513,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4565,aceK,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4582,PP_4582,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4585,PP_4585,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4599,PP_4599,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4600,moaB-II,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4628,PP_4628,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4656,pcaH,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4662,PP_4662,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4666,mmsB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4674,recC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4691,sfsA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4712,infB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4713,nusA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4717,folP,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4721,PP_4721,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4724,carA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4725,dapB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4726,dnaJ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4728,grpE,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4732,PP_4732,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4752,PP_4752,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4770,PP_4770,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4781,PP_4781,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4795,PP_4795,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4819,PP_4819,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4823,purD,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4886,PP_4886,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4889,purA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4890,hisZ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4918,PP_4918,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4921,PP_4921,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4943,PP_4943,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4966,sahR,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4967,metK,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4968,ligB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4972,PP_4972,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_4977,metF,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5000,hslV,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5002,PP_5002,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5042,PP_5042,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
