,binding_width
2998,33
2999,14
3000,33
3001,30
3002,34
3003,9
3004,31
3005,30
3006,28
3007,13
3008,9
3009,23
3010,42
3011,32
3012,32
3013,29
3014,9
3015,27
3016,37
3017,13
3018,8
3019,30
3020,19
3021,16
3022,23
3023,29
3024,24
3025,9
3026,31
3027,26
3028,28
3029,32
3030,31
3031,29
3032,31
3033,13
3034,29
3035,10
3036,23
3037,30
3038,32
3039,14
3040,32
3041,29
3042,32
3043,28
3044,8
3045,31
3046,29
3047,16
3048,28
3049,23
3050,30
3051,9
3052,9
3053,29
3054,11
3055,30
3056,23
3057,32
3058,31
3059,31
3060,23
3061,30
3062,29
3063,24
3064,33
3065,26
3066,35
3067,11
3068,34
3069,9
3070,8
3071,8
3072,30
3073,11
3074,22
3075,9
3076,29
3077,31
3078,28
3079,31
3080,33
3081,11
3082,26
3083,14
3084,8
3085,26
3086,30
3087,31
3088,30
3089,8
3090,31
3091,20
3092,30
3093,32
3094,9
3095,30
3096,32
3097,30
3098,30
3099,27
3100,45
3101,9
3102,30
3103,25
3104,29
3105,31
3106,32
3107,23
3108,30
3109,9
3110,9
3111,31
3112,10
3113,28
3114,32
3115,29
3116,28
3117,9
3118,10
3119,31
3120,14
3121,32
3122,33
3123,34
3124,13
3125,9
3126,28
3127,31
3128,14
3129,58
3130,31
3131,29
3132,27
3133,30
3134,33
3135,8
3136,29
3137,14
3138,30
3139,8
3140,16
3141,9
3142,30
3143,27
3144,27
3145,28
3146,26
3147,24
3148,26
3149,15
3150,29
3151,8
3152,15
3153,8
3154,24
3155,32
3156,23
3157,33
3158,15
3159,30
3160,16
3161,29
3162,16
3163,11
3164,26
3165,30
3166,31
3167,40
3168,43
3169,8
3170,33
3171,11
3172,13
3173,28
3174,32
3175,29
3176,10
3177,10
3178,30
3179,22
3180,8
3181,8
3182,14
3183,30
3184,25
3185,29
3186,30
3187,30
3188,29
3189,28
3190,34
3191,26
3192,31
3193,31
3194,31
3195,29
3196,34
3197,13
3198,30
3199,29
3200,29
3201,9
3202,30
3203,26
3204,18
3205,14
3206,9
3207,30
3208,31
3209,31
3210,31
3211,8
3212,23
3213,23
3214,16
3215,8
3216,30
3217,13
3218,31
3219,32
3220,33
3221,5
3222,8
3223,8
3224,30
3225,26
3226,10
3227,31
3228,8
3229,16
3230,31
3231,32
3232,9
3233,32
3234,23
3235,29
3236,9
3237,15
3238,31
3239,30
3240,34
3241,31
3242,28
3243,30
3244,33
3245,24
3246,24
3247,11
3248,16
3249,30
3250,32
3251,28
3252,31
3253,15
3254,28
3255,8
3256,8
3257,13
3258,30
3259,30
3260,26
3261,8
3262,8
3263,32
3264,30
3265,29
3266,29
3267,32
3268,9
3269,31
3270,29
3271,24
3272,29
3273,32
3274,33
3275,16
3276,31
3277,8
3278,32
3279,20
3280,9
3281,22
3282,31
3283,30
3284,21
3285,23
3286,27
3287,20
3288,8
3289,34
3290,51
3291,31
3292,30
3293,30
3294,19
3295,30
3296,30
3297,35
3298,9
3299,28
3300,31
3301,14
3302,13
3303,31
3304,27
3305,9
3306,30
3307,9
3308,29
3309,24
3310,29
3311,30
3312,9
3313,27
3314,33
3315,11
3316,26
3317,36
3318,28
3319,25
3320,13
3321,31
3322,26
3323,8
3324,31
3325,25
3326,30
3327,8
3328,30
3329,31
3330,32
3331,8
3332,31
3333,33
3334,28
3335,31
3336,30
3337,32
3338,33
3339,29
3340,31
3341,32
3342,32
3343,32
3344,29
3345,30
3346,11
3347,8
3348,28
3349,35
3350,30
3351,15
3352,28
3353,32
3354,9
3355,37
3356,32
3357,29
3358,38
3359,33
3360,27
3361,17
3362,8
3363,30
3364,8
3365,30
3366,18
3367,30
3368,28
3369,8
3370,30
3371,31
3372,31
3373,26
3374,26
3375,32
3376,31
3377,23
3378,25
3379,31
3380,26
3381,31
3382,28
3383,30
3384,8
3385,31
3386,31
3387,29
3388,29
3389,29
3390,9
3391,31
3392,31
3393,14
3394,8
3395,25
3396,22
3397,8
3398,10
3399,28
3400,28
3401,30
3402,29
3403,33
3404,8
3405,32
3406,30
3407,11
3408,29
3409,29
3410,32
3411,8
3412,29
3413,31
3414,29
3415,9
3416,28
3417,9
3418,28
3419,16
3420,29
3421,21
3422,28
3423,29
3424,6
3425,10
3426,30
3427,14
3428,22
3429,8
3430,8
3431,30
3432,8
3433,30
3434,31
3435,29
3436,26
3437,9
3438,30
3439,27
3440,33
3441,8
3442,8
3443,16
3444,10
3445,23
3446,36
3447,31
3448,33
3449,7
3450,23
3451,29
3452,24
3453,33
3454,20
3455,32
3456,30
3457,28
3458,30
3459,24
3460,23
3461,29
3462,32
3463,31
3464,15
3465,30
3466,20
3467,32
3468,16
3469,9
3470,31
3471,8
3472,31
3473,33
3474,26
3475,25
3476,32
3477,31
3478,33
3479,30
3480,9
3481,32
3482,27
3483,30
3484,31
3485,31
3486,29
3487,32
3488,15
3489,8
3490,29
3491,31
3492,31
3493,8
3494,14
3495,32
3496,11
3497,9
3498,27
3499,32
3500,11
3501,30
3502,33
3503,20
3504,30
3505,25
3506,31
3507,30
3508,32
3509,31
3510,10
3511,8
3512,32
3513,31
3514,31
3515,24
3516,29
3517,9
3518,32
3519,30
3520,29
3521,33
3522,24
3523,32
3524,21
3525,25
3526,15
3527,33
3528,32
3529,13
3530,9
3531,40
3532,8
3533,18
3534,27
3535,34
3536,15
3537,29
3538,31
3539,29
3540,14
3541,14
3542,15
3543,15
3544,15
3545,15
3546,15
3547,16
3548,10
3549,29
3550,28
3551,10
3552,24
3553,16
3554,30
3555,14
3556,31
3557,14
3558,35
3559,31
3560,27
3561,31
3562,8
3563,31
3564,30
3565,31
3566,30
3567,29
3568,31
3569,31
3570,8
3571,8
3572,17
3573,32
3574,29
3575,8
3576,29
3577,30
3578,28
3579,37
3580,29
3581,29
3582,30
3583,17
3584,26
3585,30
3586,28
3587,26
3588,8
3589,10
3590,30
3591,31
3592,8
3593,29
3594,31
3595,13
3596,15
3597,29
3598,9
3599,32
3600,10
3601,29
3602,31
3603,27
3604,31
3605,31
3606,33
3607,32
3608,33
3609,32
3610,29
3611,7
3612,31
3613,23
3614,33
3615,9
3616,7
3617,30
3618,25
3619,31
3620,17
3621,28
3622,26
3623,31
3624,32
3625,31
3626,25
3627,28
3628,8
3629,10
3630,31
3631,30
3632,9
3633,31
3634,29
3635,9
3636,30
3637,9
3638,31
3639,24
3640,28
3641,9
3642,19
3643,9
3644,8
3645,26
3646,19
3647,33
3648,31
3649,23
3650,27
3651,28
3652,9
3653,31
3654,32
3655,11
3656,30
3657,7
3658,8
3659,30
3660,8
3661,30
3662,29
3663,31
3664,22
3665,32
3666,29
3667,30
3668,30
3669,30
3670,22
3671,29
3672,10
3673,10
3674,9
3675,27
3676,14
3677,21
3678,9
3679,8
3680,16
3681,29
3682,27
3683,30
3684,17
3685,14
3686,18
3687,15
3688,10
3689,30
3690,26
3691,10
3692,8
3693,32
3694,15
3695,24
3696,30
3697,31
3698,31
3699,19
3700,33
3701,9
3702,26
3703,17
3704,8
3705,21
3706,8
3707,8
3708,25
3709,31
3710,31
3711,15
3712,29
3713,8
3714,18
3715,29
3716,8
3717,23
3718,6
3719,13
3720,30
3721,8
3722,18
3723,30
3724,8
3725,31
3726,27
3727,31
3728,29
3729,15
3730,34
3731,28
3732,10
3733,8
3734,28
3735,7
3736,14
3737,28
3738,32
3739,11
3740,9
